226:8,8,9,3,2,3,5,7,8,9,4,6,5,6,2,3,4,7,1,8,4,7,4,8,6,2,3,4,3,5
227:2,7,4,9,8,8,3,1,4,2,7,7,6,8,3,6,6,1,2,8,2,5,5,8,7,6,5,8,2,6
228:3,5,1,5,9,2,6,7,4,8,6,7,2,6,7,8,7,6,5,1,6,9,4,2,5,7,4,5,5,1
229:2,7,1,4,2,8,3,8,1,1,2,4,3,1,8,6,5,4,8,8,4,6,7,6,7,6,8,1,6,4
230:6,1,3,1,4,1,4,4,5,8,9,1,2,1,1,9,4,2,5,9,1,4,4,9,5,9,2,8,2,2
231:7,5,7,7,1,4,4,9,3,7,6,2,4,5,5,7,7,1,4,5,4,4,7,1,1,1,8,1,6,9
232:8,8,9,4,1,4,2,9,9,1,3,3,5,2,8,9,6,5,2,5,3,5,9,2,3,1,2,2,7,3
233:7,4,9,8,6,7,9,2,7,3,2,2,4,4,7,6,5,4,3,2,8,4,7,3,1,8,6,6,4,1
234:9,7,1,4,2,6,1,4,1,2,7,7,2,4,9,6,6,3,3,7,4,3,4,2,8,8,9,2,2,8
235:8,2,2,5,1,4,7,8,6,5,2,7,7,7,2,1,7,5,2,3,6,3,7,2,3,3,5,5,6,6
236:8,4,1,9,1,8,2,2,7,3,5,3,6,3,8,2,5,7,6,8,4,8,4,7,3,2,1,2,6,3
237:5,4,6,7,2,8,9,2,3,6,3,5,6,4,9,8,9,7,5,6,4,5,9,9,3,3,7,2,9,7
238:1,1,7,8,2,7,8,1,2,8,6,1,9,4,7,5,3,1,8,9,4,4,8,3,2,7,4,8,4,2
239:5,4,6,5,6,1,3,8,1,6,6,7,3,2,4,7,2,6,8,5,2,8,8,5,4,9,3,6,5,5
240:3,3,2,6,8,6,8,1,4,7,4,4,7,9,3,5,5,6,1,7,6,4,8,2,5,6,6,8,3,2
241:7,4,2,6,9,5,3,9,4,6,2,4,2,6,2,4,4,7,5,3,1,6,4,1,3,7,8,2,9,1
242:7,7,1,4,9,4,5,1,1,4,1,8,1,9,4,8,4,3,3,5,9,9,6,5,5,1,1,2,4,9
243:6,1,5,6,5,2,2,5,7,2,6,5,5,1,3,1,2,8,8,2,3,7,1,8,6,5,2,5,7,3
244:2,5,2,1,6,8,4,6,7,2,1,3,1,5,5,4,5,5,9,4,8,4,8,6,7,7,9,4,2,4
245:7,3,3,3,9,7,3,9,2,7,6,5,2,7,1,3,7,8,5,7,2,1,7,5,4,6,5,5,1,4
246:5,4,6,5,6,1,3,8,1,6,6,7,3,2,4,7,2,6,8,5,2,8,8,5,4,9,3,6,5,4
247:3,5,3,2,2,6,9,5,8,5,4,5,2,5,3,2,3,6,3,5,4,9,5,8,8,1,7,3,2,7
248:4,2,1,4,4,5,7,9,1,7,7,8,4,2,7,9,7,5,1,6,7,9,5,4,2,3,1,8,5,1
249:1,4,3,1,2,5,4,2,4,3,2,8,5,9,5,3,7,9,6,6,8,1,4,2,7,9,6,1,7,9
250:3,6,2,3,9,6,5,4,6,7,2,4,1,1,6,1,3,2,8,2,8,2,1,6,2,8,8,3,3,5
251:9,1,6,2,6,7,4,1,2,5,5,1,4,4,8,4,9,4,9,9,6,3,4,2,8,3,8,2,3,1
252:6,9,9,7,2,1,8,3,9,6,7,5,4,5,3,6,7,3,5,1,6,9,4,8,8,2,5,8,9,2
253:8,6,6,1,3,7,6,6,1,9,9,7,7,7,5,3,6,1,6,7,7,4,8,4,2,7,7,5,5,5
254:5,8,7,1,4,6,5,7,2,2,5,2,9,8,7,9,5,5,1,4,9,6,4,8,5,8,7,4,1,3
255:2,1,7,7,7,2,1,4,7,7,6,3,8,5,1,2,8,9,2,4,3,5,8,5,2,1,7,4,2,8
256:8,7,6,6,4,4,3,4,1,7,5,8,7,8,5,7,7,7,6,6,1,9,3,3,8,3,6,9,6,2
257:9,5,1,4,9,2,6,5,5,7,6,4,6,8,9,3,1,8,6,1,9,6,5,6,7,4,2,7,1,5
258:4,8,9,3,7,1,2,7,2,9,9,1,6,8,5,1,2,1,1,5,3,9,4,9,3,7,1,1,3,4
259:6,4,3,5,5,4,9,7,1,1,1,6,3,7,5,1,1,9,8,3,6,1,3,9,8,5,8,8,8,8
260:7,2,5,3,6,1,7,8,8,6,2,2,7,5,4,9,4,8,1,2,1,3,7,5,5,7,8,7,5,3
261:2,7,4,8,7,7,8,9,2,7,4,1,7,3,2,1,8,6,3,8,7,7,8,9,7,2,4,1,8,2
262:3,5,1,5,9,2,6,4,4,8,6,7,2,6,7,8,7,6,5,1,6,9,4,2,5,7,4,5,5,3
263:9,7,5,2,4,9,1,2,9,4,6,8,8,3,3,1,3,5,9,5,2,4,3,7,9,6,4,2,2,8
264:9,1,8,9,6,6,1,6,3,3,8,3,5,3,2,3,4,8,7,9,5,9,8,7,4,7,7,6,5,7
265:3,1,3,8,2,3,9,7,6,9,2,3,9,3,4,4,9,5,4,5,3,2,5,8,1,5,7,2,4,7
266:5,1,6,4,1,2,5,2,7,3,6,4,8,3,2,3,9,6,4,1,6,6,5,4,5,2,3,1,8,7
267:3,5,8,8,8,1,9,7,3,5,7,1,7,9,8,2,6,5,5,3,1,4,6,1,3,6,8,6,9,6
268:3,1,2,2,8,3,5,9,3,9,7,9,9,3,5,6,4,9,5,4,2,5,9,3,7,7,5,2,2,1
269:3,1,4,8,2,8,4,7,3,7,1,1,4,8,5,6,8,9,8,7,5,8,9,6,1,3,7,6,9,5
270:8,7,6,3,1,2,4,2,6,2,2,7,7,7,8,8,5,6,9,2,8,7,9,3,9,8,2,5,6,8
271:3,9,9,4,8,7,5,5,7,6,8,2,2,2,4,1,7,6,2,8,7,6,3,3,3,2,5,3,8,9
272:1,4,6,5,5,6,4,7,5,4,3,9,9,5,2,4,4,7,8,5,9,5,4,3,3,5,9,6,2,8
273:8,2,2,5,1,4,7,8,6,5,2,7,7,7,2,1,7,5,2,3,6,3,7,2,9,3,5,5,6,6
274:8,4,7,6,5,9,2,4,7,9,4,8,3,2,5,4,2,9,8,6,9,7,3,5,4,1,2,8,3,8
275:8,8,5,6,4,4,5,3,5,5,6,4,6,3,2,5,2,5,4,8,2,8,9,9,9,5,2,1,1,4
276:3,1,6,2,2,1,7,2,4,7,4,6,7,7,2,2,3,5,9,3,5,4,1,3,5,5,9,9,6,9
277:2,5,2,1,6,8,4,6,7,2,1,3,1,5,5,4,5,5,9,4,8,4,8,6,9,7,9,4,2,2
278:5,7,6,6,3,9,1,9,5,6,1,8,4,9,4,1,5,5,1,8,8,3,9,5,5,9,6,1,3,4
279:3,1,3,2,1,3,8,3,1,1,3,4,6,4,3,3,9,1,4,1,3,8,8,7,3,6,1,9,9,5
280:6,7,5,3,7,3,9,4,7,4,3,9,8,2,5,1,3,7,9,7,3,4,8,2,9,7,6,2,4,3
281:5,1,2,2,4,8,4,1,1,1,2,8,1,9,7,4,2,7,5,1,3,1,1,9,7,5,4,9,1,3
282:8,2,2,5,1,4,7,8,6,5,2,7,7,7,2,1,7,5,2,3,6,3,7,2,3,3,5,5,6,4
283:9,1,2,2,4,8,4,1,1,1,2,8,1,9,7,4,2,7,5,1,3,1,1,9,7,5,4,9,1,3
284:3,1,3,8,2,3,9,7,6,9,2,3,9,3,4,4,9,5,4,5,3,2,5,8,1,5,7,2,4,7
285:9,4,5,1,7,3,1,4,2,8,2,9,6,4,4,5,6,3,5,9,4,4,3,4,9,5,8,7,9,4
286:2,3,3,6,2,5,4,8,5,5,2,8,9,1,7,7,8,7,4,3,5,5,8,8,3,9,9,2,5,6
287:4,3,4,4,3,6,1,6,3,1,9,3,6,1,2,1,3,6,4,5,6,4,7,2,4,3,9,4,1,7
288:3,9,6,2,8,3,3,2,5,3,7,3,6,9,1,7,4,1,8,5,4,7,8,7,9,8,5,1,8,6
289:8,1,6,6,1,2,3,3,3,7,2,2,1,9,5,3,1,2,9,3,5,3,5,3,6,5,6,3,7,8
290:8,6,1,3,6,9,4,9,5,8,7,6,2,8,5,6,6,9,1,3,5,7,9,4,7,6,8,4,7,8
291:4,9,9,5,8,6,5,1,4,5,7,5,2,7,2,8,7,1,2,1,6,3,3,8,1,3,9,6,6,4
292:8,8,1,7,3,3,5,5,8,2,8,7,6,8,6,2,6,9,5,1,4,1,3,7,1,8,5,2,9,7
293:3,9,9,3,8,7,5,5,7,6,8,2,2,2,4,1,7,6,2,8,7,6,3,3,3,2,5,3,8,9
294:7,2,3,8,3,6,9,4,3,6,7,4,5,4,3,3,2,4,9,6,4,2,6,3,2,8,3,4,8,2
295:3,2,9,3,5,6,5,9,2,6,2,9,7,8,8,1,1,6,6,2,2,6,8,2,6,7,8,7,4,7
296:9,5,1,4,9,2,6,5,5,7,6,4,6,8,9,3,1,8,6,1,9,6,5,6,8,4,2,7,1,7
297:5,3,8,6,6,8,7,9,9,8,3,8,2,9,2,8,9,7,8,2,3,4,7,6,8,3,3,4,3,9
298:7,7,7,4,1,9,4,1,5,3,4,9,4,7,8,1,8,2,8,9,7,2,6,6,5,2,6,8,8,3
299:4,2,9,4,5,4,9,7,9,8,8,2,8,9,9,7,7,4,4,9,7,4,1,7,5,1,3,1,7,2
300:6,2,1,4,5,7,4,8,4,9,4,5,1,5,7,9,1,1,9,8,9,4,2,3,3,6,8,6,4,4
301:9,4,8,1,6,2,8,6,5,3,9,5,4,6,5,1,3,9,2,3,4,4,7,6,3,4,6,8,2,1
302:1,4,6,5,5,6,4,7,5,4,3,9,9,5,2,4,4,7,8,5,9,5,4,3,3,5,9,6,2,5
303:1,1,5,4,7,4,7,1,8,7,1,8,3,2,7,9,4,4,8,7,4,3,5,5,4,9,8,6,1,6
304:7,6,2,4,9,1,3,9,4,8,3,9,1,7,1,3,4,5,3,7,9,9,3,6,9,1,7,1,8,1
305:2,5,2,1,6,8,4,6,7,2,1,3,1,5,5,4,5,5,9,4,8,4,8,6,7,7,9,4,2,2
306:6,9,8,2,5,1,7,3,4,1,4,3,2,4,2,2,3,5,8,1,9,9,8,9,9,7,3,8,1,7
307:2,7,4,9,8,8,3,1,4,2,7,7,6,8,3,6,6,1,2,8,2,5,5,8,7,6,5,8,2,1
308:8,5,3,9,5,9,9,5,3,4,4,6,6,3,4,4,1,3,6,5,4,1,8,5,5,2,9,6,6,9
309:2,8,6,5,6,2,4,4,5,7,2,2,7,9,9,2,2,5,6,2,7,5,4,9,2,2,1,8,8,4
310:1,9,2,3,9,2,5,5,2,8,9,2,4,3,9,9,3,2,4,2,6,2,1,1,2,9,6,7,7,9
311:2,5,4,1,7,5,3,6,5,9,6,2,7,8,4,8,1,7,3,2,4,5,5,5,9,7,6,1,8,4
312:3,6,6,2,2,8,8,1,4,3,4,1,5,7,6,6,5,5,3,7,3,7,2,5,1,2,2,2,5,4
313:5,8,7,1,4,6,5,7,2,2,8,2,9,8,7,9,5,5,1,4,9,6,4,8,5,8,7,4,1,3
314:2,8,8,2,3,7,4,3,7,5,7,9,7,2,2,6,3,3,3,3,5,4,1,8,3,4,6,7,4,1
315:2,1,8,4,3,7,2,5,4,6,6,3,4,7,4,9,2,8,9,3,1,7,8,9,1,4,6,6,5,3
316:4,7,8,1,4,6,3,9,4,8,3,8,3,6,8,2,7,8,2,4,6,4,8,4,5,6,9,4,7,7
317:9,9,4,5,7,7,7,2,4,7,7,9,9,6,9,4,9,8,4,9,3,1,8,1,7,9,1,9,3,9
318:4,8,7,9,9,9,7,1,3,6,9,6,8,1,9,2,3,5,3,3,7,7,7,9,5,7,9,9,2,4
319:8,3,5,3,2,5,5,3,1,7,6,7,3,9,9,2,3,7,7,6,6,5,5,3,6,4,2,7,6,4
320:6,4,7,4,8,5,8,3,5,3,9,7,2,7,1,8,8,3,1,6,5,3,5,4,6,2,8,3,5,1
321:9,2,7,1,9,1,3,2,8,9,4,3,5,8,7,6,3,8,8,5,6,2,2,5,2,2,8,9,6,4
322:1,3,5,4,6,2,1,3,5,8,2,7,3,5,3,4,1,9,8,9,9,5,4,1,1,9,7,3,7,6
323:4,4,2,2,3,1,7,8,9,9,4,6,2,4,6,2,1,7,8,2,7,5,8,9,9,2,1,4,3,6
324:9,7,9,7,1,6,3,4,7,3,9,1,4,3,9,6,2,1,5,8,5,7,3,2,7,2,6,3,3,5
325:7,4,2,7,8,3,8,3,8,8,5,2,7,3,9,1,7,6,1,9,7,8,3,9,2,6,9,4,3,8
326:4,4,2,2,3,1,7,8,9,9,4,6,2,4,6,2,8,7,8,2,7,5,8,9,9,2,1,4,3,1
327:7,4,2,7,8,3,8,3,8,8,5,2,7,3,9,1,1,6,1,9,7,8,3,9,2,6,9,4,3,8
328:6,4,3,2,4,4,2,5,4,4,3,3,9,9,1,8,4,6,5,4,8,2,7,1,7,1,6,6,7,4
329:6,5,3,4,5,2,6,9,3,8,8,7,6,4,3,1,1,9,6,3,8,5,3,3,9,3,6,1,6,2
330:5,1,6,8,1,3,4,1,3,8,1,2,8,1,7,4,5,6,2,1,4,7,8,6,5,9,3,4,8,9
331:1,8,4,1,7,1,9,7,1,2,9,3,5,1,5,3,5,1,2,1,9,9,2,8,4,3,4,2,9,6
332:4,3,7,2,4,1,1,8,6,5,1,7,6,3,4,9,5,2,6,9,8,3,3,2,8,5,2,3,9,3
333:2,9,4,4,1,6,7,1,3,6,1,6,5,8,3,3,6,1,9,4,6,4,2,8,6,1,3,5,4,6
334:1,7,6,8,1,7,3,1,3,4,4,1,8,4,3,6,5,7,5,6,3,4,9,6,7,1,9,5,9,1
335:1,1,7,8,2,5,8,1,2,8,6,1,9,4,7,5,3,1,8,9,4,4,8,3,2,7,4,8,4,1
336:9,8,2,2,3,5,2,4,9,6,1,9,5,9,6,9,3,3,9,6,7,7,8,6,3,3,6,7,1,3
337:6,4,7,4,8,5,8,3,5,3,9,7,2,7,1,8,8,3,1,3,5,3,5,4,6,2,8,3,5,1
338:2,7,3,1,4,2,1,5,3,2,9,6,4,9,3,5,4,3,6,8,5,6,6,8,4,2,9,5,2,1
339:4,3,5,2,5,1,6,3,8,1,5,5,6,5,7,2,5,8,7,8,4,6,8,3,6,3,7,9,4,4
340:1,4,6,5,5,6,4,7,5,4,3,9,9,5,2,4,4,7,8,6,9,5,4,3,3,5,9,6,2,5
341:2,5,4,9,9,3,8,4,8,3,6,2,2,7,1,1,2,9,8,8,2,6,2,8,6,2,5,7,6,1
342:7,5,8,8,4,1,2,7,3,9,6,8,1,9,7,4,2,3,9,9,7,9,8,8,4,3,1,8,5,5
343:6,5,5,3,4,2,3,2,9,4,6,4,1,4,3,7,8,6,4,4,5,9,2,2,2,2,9,1,9,4
344:1,8,1,3,3,4,9,5,7,6,1,2,2,3,4,8,1,6,2,2,8,9,2,6,1,3,5,3,7,4
345:3,5,1,5,9,2,6,7,4,8,6,7,2,6,7,8,7,6,5,1,6,9,4,2,5,7,4,5,5,3
346:6,7,9,7,3,6,3,5,2,2,4,2,4,9,1,2,8,2,1,9,3,7,4,7,9,5,8,9,2,3
347:1,6,8,1,2,8,8,4,6,4,8,7,5,1,7,5,9,7,9,2,6,3,8,6,2,6,4,3,5,9
348:6,5,5,3,3,3,1,1,2,9,2,2,2,4,7,8,8,9,8,9,5,2,3,8,5,3,2,4,9,5
349:6,4,4,3,5,3,2,7,6,1,1,2,5,7,1,8,2,9,9,1,4,8,4,3,9,5,3,5,1,4
350:1,8,4,1,7,1,9,7,1,2,9,3,5,1,5,3,5,1,2,1,9,9,2,8,2,3,4,2,9,4
351:7,4,2,7,8,3,8,3,8,8,5,2,7,3,9,1,7,6,1,9,7,8,3,9,2,6,9,4,3,2
352:4,7,1,9,5,1,2,5,1,1,9,2,4,6,2,1,1,1,5,4,8,3,4,7,1,9,6,9,8,1
353:2,9,3,4,8,7,9,1,2,3,5,9,7,2,4,1,4,4,8,3,7,9,1,4,4,2,6,8,2,4
354:7,1,4,6,9,5,6,4,5,9,8,9,8,5,6,3,2,9,3,7,1,6,5,6,2,9,6,8,1,5
355:4,7,5,4,3,4,4,8,5,9,7,3,6,8,6,6,8,5,9,7,8,2,4,9,7,4,4,2,5,9
356:4,8,9,3,4,1,2,7,2,9,9,1,6,8,5,1,2,1,1,5,3,9,4,9,3,7,1,1,3,8
357:3,6,2,5,6,2,9,9,7,3,5,3,9,5,8,4,4,9,6,5,2,6,7,5,7,7,9,3,7,2
358:1,7,7,1,3,8,5,1,7,4,9,6,3,9,2,2,4,3,9,6,8,4,2,7,3,4,1,6,6,3
359:8,6,3,5,3,9,6,8,1,7,9,8,5,3,9,3,4,1,9,9,6,9,9,5,4,5,3,6,3,2
360:8,9,9,7,7,7,3,3,7,6,1,6,4,3,3,6,3,7,2,1,7,8,4,8,2,2,2,1,6,3
361:3,5,3,2,2,6,9,5,8,5,8,5,2,5,3,2,3,6,3,5,4,9,5,8,8,1,7,3,2,3
362:5,5,8,7,5,6,4,2,9,8,1,8,9,7,8,2,4,2,2,3,1,3,5,5,3,2,6,8,3,5
363:3,6,5,2,3,4,6,6,3,9,5,5,9,2,7,2,7,7,1,8,5,3,7,3,3,5,2,6,4,2
364:7,8,5,2,1,2,6,7,6,7,6,4,6,3,7,9,3,2,7,5,6,8,6,5,4,4,1,4,2,7
365:5,2,5,8,3,6,8,1,9,3,1,9,4,9,7,1,1,8,1,2,1,3,1,8,1,7,6,4,6,2
366:5,4,6,8,3,3,9,3,1,9,4,5,6,4,6,8,2,4,6,4,1,2,8,4,1,7,8,9,6,3
367:1,2,6,3,4,1,7,9,3,8,4,6,8,8,6,3,4,2,6,4,7,5,5,7,7,6,1,2,6,9
368:1,7,1,2,7,8,6,5,6,7,3,7,4,8,3,2,7,7,2,1,6,8,2,3,3,9,5,4,9,9
369:5,1,6,4,1,2,5,2,7,3,6,4,8,3,2,3,9,6,4,1,6,6,5,4,5,2,3,1,8,5
370:4,8,4,9,9,7,1,5,7,2,5,7,8,9,9,5,3,5,5,4,1,4,3,5,8,5,1,8,6,9
371:3,9,7,2,8,9,1,3,4,8,5,8,1,3,2,5,9,6,1,6,1,7,5,1,8,9,1,7,8,1
372:1,4,4,7,1,1,6,5,7,2,7,9,7,6,9,4,8,2,5,2,4,6,5,8,4,2,4,8,1,7
373:8,2,4,2,7,7,7,2,6,4,6,4,8,2,4,3,5,8,5,4,9,2,4,1,8,8,9,2,6,2
374:3,6,6,2,2,8,8,1,4,3,4,1,4,7,6,6,5,5,3,7,3,7,2,5,1,2,2,2,5,9
375:9,5,4,2,8,4,6,1,8,5,9,5,5,5,9,2,4,7,4,5,3,6,1,9,9,5,8,3,6,6
376:5,9,3,8,8,1,1,9,6,6,9,9,4,8,2,1,3,5,7,6,8,3,2,1,5,4,7,1,7,7
377:7,5,8,8,4,1,2,7,3,9,6,8,1,9,7,4,2,3,9,9,7,9,8,8,4,3,1,8,5,6
378:3,1,3,2,1,3,8,3,1,1,3,4,6,4,3,3,9,1,4,1,3,8,8,7,3,6,1,9,9,8
379:9,1,8,9,6,6,1,6,3,3,8,3,5,3,2,3,4,8,7,9,5,9,8,7,4,7,7,6,5,7
380:3,7,7,5,1,2,6,7,8,3,7,7,3,6,1,5,3,5,7,7,7,5,8,2,2,3,9,3,1,3
381:9,7,1,4,2,6,1,4,1,2,7,7,2,4,9,6,6,3,3,7,4,3,4,2,8,8,9,2,2,8
382:5,7,2,4,1,1,2,4,4,8,9,1,6,6,4,1,5,7,8,8,2,1,5,8,9,3,7,8,9,8
383:9,5,7,4,2,2,7,7,6,7,7,5,7,6,1,3,4,2,2,2,1,1,2,3,6,7,7,7,5,1
384:7,2,5,3,6,1,7,8,8,6,2,2,7,5,4,9,4,8,1,2,1,3,7,5,8,7,8,7,5,3
385:7,8,8,2,3,7,4,3,7,5,7,9,7,2,2,6,3,3,3,3,5,4,1,8,3,4,6,7,4,1
386:6,3,5,7,1,6,8,6,9,2,2,1,9,9,6,1,8,3,9,5,4,1,1,5,7,1,4,3,6,5
387:5,6,2,7,6,7,1,5,9,6,6,9,5,2,5,1,1,5,6,5,2,2,5,6,8,5,9,5,5,2
388:5,6,2,7,6,7,1,5,9,6,6,9,5,2,5,1,1,5,6,5,2,1,5,6,8,5,9,5,5,1
389:1,3,5,4,6,2,1,3,5,8,2,7,3,5,3,4,1,9,8,9,9,5,4,1,1,9,7,3,7,7
390:3,2,3,3,5,3,1,5,8,3,3,1,4,7,4,1,3,2,4,7,5,4,6,8,3,1,6,1,3,5
391:8,2,8,7,7,7,7,9,9,6,4,2,4,8,8,8,5,6,9,3,3,1,1,4,6,8,2,6,7,2
392:8,6,4,9,7,4,4,9,3,4,7,6,6,9,3,7,7,3,6,7,5,8,9,5,5,9,3,9,4,3
393:1,3,9,2,4,6,3,5,2,5,6,6,5,1,1,5,6,1,2,8,7,3,5,4,7,9,7,9,1,2
394:1,6,6,1,3,7,6,6,1,9,9,7,7,7,5,3,6,1,6,7,7,4,8,4,2,7,7,5,5,5
395:3,5,3,2,2,6,9,5,8,5,4,5,2,5,3,2,3,6,3,5,4,9,5,8,8,1,7,3,2,3
396:8,8,5,6,4,4,5,3,5,5,6,4,6,3,2,5,2,5,4,8,2,8,9,9,9,5,2,1,1,9
397:1,2,8,7,6,3,6,1,5,5,5,9,7,9,2,5,8,2,4,5,5,2,3,3,9,2,4,3,8,9
398:3,3,1,7,9,4,9,7,5,4,5,4,1,1,1,1,1,9,5,7,6,8,9,1,9,3,2,4,1,5
399:3,2,3,3,5,3,1,5,8,3,3,1,4,7,4,1,3,2,4,7,5,4,6,8,3,1,6,1,3,3
400:7,6,6,6,5,5,8,3,4,5,2,7,6,5,1,5,9,9,7,9,6,1,8,6,2,6,8,4,3,2
401:8,4,8,9,7,1,4,3,2,9,3,7,8,6,9,7,1,7,2,6,3,2,9,9,9,7,3,6,1,5
402:2,8,6,5,6,2,4,4,2,7,2,2,7,9,9,2,2,5,6,2,7,5,4,9,2,2,1,8,8,4
403:4,4,8,6,5,9,5,7,1,1,6,3,6,8,6,2,9,3,5,4,7,4,6,1,2,2,9,4,7,6
404:8,7,6,6,4,4,3,4,1,7,5,8,7,8,5,7,7,7,6,6,1,9,3,3,8,3,6,9,6,6
405:4,8,4,1,4,4,2,9,7,7,4,9,7,4,9,1,1,6,6,1,4,8,5,8,2,3,7,1,6,1
406:9,4,8,1,6,2,8,6,5,3,9,5,4,6,5,1,3,9,2,3,4,4,7,6,3,4,6,8,2,4
407:3,1,9,6,9,7,1,8,7,6,3,1,6,2,9,5,4,2,5,1,6,9,3,2,3,6,8,2,7,9
408:4,4,1,7,9,6,4,3,8,1,6,2,5,4,1,6,3,8,7,3,5,7,8,5,7,8,5,1,2,6
409:9,4,1,1,3,2,1,4,2,2,3,3,4,3,3,5,8,9,8,1,2,9,2,3,2,6,5,6,7,1
410:2,3,7,4,9,9,4,2,2,8,8,1,5,9,2,7,6,4,4,4,6,2,8,5,4,6,7,8,1,9
411:3,2,8,7,7,8,8,1,6,1,3,7,7,1,6,7,2,4,1,1,4,3,7,1,6,3,3,9,5,3
412:8,2,5,6,7,6,9,1,9,7,3,3,2,7,9,5,2,1,5,9,8,3,5,2,9,8,1,4,1,2
413:5,9,3,9,4,8,6,8,1,5,4,5,2,9,4,9,7,8,8,6,7,7,9,8,4,2,8,3,7,4
414:6,1,3,4,8,2,5,7,2,9,3,5,6,3,8,4,2,3,4,5,2,3,2,1,4,8,3,8,8,8
415:8,1,6,6,1,2,3,3,3,7,2,2,1,9,5,3,1,2,9,3,5,3,5,3,6,5,6,3,8,8
416:9,1,6,2,6,7,4,1,2,5,5,1,4,4,8,4,7,4,9,9,6,3,4,2,8,3,8,2,3,1
417:9,3,4,1,4,2,8,4,2,6,7,3,2,6,9,4,4,4,8,4,6,3,7,8,5,2,6,8,9,6
418:8,6,4,4,5,4,5,3,3,1,8,3,7,8,6,9,8,2,5,7,2,5,7,3,2,4,1,1,9,4
419:6,2,1,4,5,7,4,8,4,9,4,5,1,5,7,9,1,1,9,6,9,4,2,3,3,6,8,6,4,3
420:6,5,9,1,7,8,5,3,6,1,2,4,2,4,4,4,1,4,9,1,6,7,4,5,3,8,3,1,4,9
421:2,9,8,9,2,5,6,7,2,4,9,4,5,5,3,6,4,2,8,9,4,9,5,1,1,9,2,7,4,7
422:2,5,4,9,8,8,3,1,4,2,7,7,6,8,3,6,6,1,2,8,2,5,5,8,7,6,5,8,2,1
423:1,4,9,6,4,6,5,5,8,6,4,6,6,1,5,9,7,9,6,5,5,6,8,7,4,7,1,6,2,5
424:4,3,4,4,3,6,1,6,3,1,9,3,6,1,2,1,3,6,3,5,6,4,7,2,4,3,9,4,1,7
425:2,5,2,5,3,3,6,4,7,6,5,4,7,2,6,5,6,6,9,6,6,5,1,1,4,2,8,2,9,6
426:4,2,9,4,5,4,9,7,9,8,8,2,8,9,9,7,7,4,4,9,7,4,1,7,5,1,3,1,7,2
427:2,5,1,4,1,2,6,7,9,9,1,6,5,6,9,6,3,5,5,8,4,3,2,9,4,3,1,2,5,2
428:1,7,7,3,1,6,1,4,8,7,2,2,8,9,9,1,7,4,7,1,9,3,7,2,7,6,6,2,5,4
429:5,4,7,7,1,2,4,1,1,5,8,9,8,5,6,7,6,9,9,8,8,2,1,1,2,2,3,8,6,2
430:4,4,1,7,9,6,4,7,8,1,6,2,5,4,1,6,3,8,7,3,5,7,8,5,7,8,5,1,2,6
431:4,2,9,4,5,4,9,7,9,8,8,2,8,9,9,7,7,4,4,9,7,4,1,7,5,1,3,1,7,9
432:2,5,1,7,1,3,4,6,3,7,7,9,6,9,7,4,9,9,4,6,9,1,1,3,4,9,6,9,3,9
433:5,5,6,7,2,5,3,6,1,8,2,2,4,6,6,4,6,8,5,4,7,4,1,2,5,1,2,2,1,6
434:4,4,2,2,3,1,7,8,9,9,4,6,2,4,6,2,1,7,8,2,7,5,8,9,9,2,1,4,3,1
435:9,1,6,8,7,4,9,4,4,2,9,2,9,1,8,7,1,7,9,1,7,1,7,9,6,7,1,8,3,1
436:2,5,4,9,9,3,8,4,8,3,6,2,2,7,1,1,2,9,8,8,2,6,2,8,6,2,5,7,6,9
437:1,9,8,2,5,1,7,6,8,7,1,2,1,3,9,8,3,9,3,4,3,8,4,9,2,5,5,6,2,8
438:6,4,2,4,1,7,1,9,1,1,7,5,9,3,9,4,2,4,6,3,6,5,8,4,8,8,9,3,4,2
439:6,9,8,2,5,1,7,3,4,1,4,3,2,4,2,2,3,5,8,1,9,9,8,9,9,7,3,8,1,3
440:7,8,2,1,8,4,4,8,3,6,6,1,8,4,6,2,3,2,7,5,4,4,3,1,5,3,3,2,5,7
441:6,5,5,3,4,2,3,2,9,4,6,4,1,4,3,7,8,6,5,4,5,9,2,2,2,2,9,1,9,4
442:7,7,7,4,1,9,4,1,5,3,4,9,4,7,8,1,8,2,8,9,7,2,6,4,5,2,6,8,8,8
443:7,5,9,6,3,4,2,8,8,9,3,5,2,4,9,1,3,2,8,3,2,2,6,1,7,6,7,6,5,5
444:1,1,9,9,6,4,9,6,5,3,3,4,7,3,7,4,1,1,3,5,8,4,9,6,4,8,5,5,6,1
445:4,8,4,1,4,4,2,9,7,7,4,9,7,4,9,1,1,6,6,1,4,8,5,8,2,3,7,1,6,5
446:9,4,5,1,7,3,9,4,2,8,2,9,6,4,4,5,6,3,5,9,4,4,3,4,9,5,8,7,9,4
447:3,6,1,4,9,4,8,1,5,4,3,5,3,4,5,5,6,5,1,7,2,7,1,5,1,9,3,7,2,5
448:2,7,4,8,7,7,8,9,2,7,4,1,7,3,2,1,8,6,3,8,7,7,8,9,7,2,4,1,8,1
449:6,7,5,3,7,3,9,4,7,4,3,9,8,2,5,1,3,7,9,7,3,4,8,2,9,7,6,2,4,2
450:8,9,4,2,6,6,2,6,5,6,3,9,9,2,7,9,4,9,6,7,3,7,4,9,6,5,3,7,6,6
